id,text,label,confidence,signals,explanation,,,,,,,,,,,,,,,,,,,,,,,,,,
1123489,"The immune system defends the body against pathogens. Innate immunity provides non-specific first-line defenses like skin, phagocytes, and inflammation. Adaptive immunity is specific and has memory. It involves lymphocytes B-cells produce antibodies for humoral immunity, while T-cells (helper and cytotoxic) are responsible for cell-mediated immunity. Upon first exposure to a pathogen, the primary response is slow. Memory cells are created, leading to a faster and stronger secondary response upon re-exposure, which is the principle behind vaccination.",AI-Generated,High,signalsClear division into innate/adaptive, cell-type specificity,  of immunological memory.,explanationThe passage provides a perfectly organized overview of immunology, distinguishing between general and specific responses and elegantly linking memory to vaccination.,,,,,,,,,,,,,,,,,,,,,,,
7773098,"Taxonomy is the science of classifying organisms. The hierarchical system, from broadest to most specific, is Domain, Kingdom, Phylum, Class, Order, Family, Genus, Species. Modern classification is based on evolutionary relationships (phylogenetics) rather than just physical characteristics. Tools like cladograms show these relationships. The three domains are Bacteria, Archaea, and Eukarya. Binomial nomenclature, developed by Linnaeus, gives each species a two-part scientific name (Genus species), ensuring universal understanding.",AI-Generated,High,signalsHierarchical listing, historical con, modern application.,explanationThe  is a model of structured information delivery, moving from the classification system itself to its basis and naming conventions.,,,,,,,,,,,,,,,,,,,,,,,
6639871,"The carbon cycle is a biogeochemical cycle where carbon is exchanged among the biosphere, geosphere, hydrosphere, and atmosphere. Key processes include photosynthesis (removes CO₂), cellular respiration (releases CO₂), decomposition, combustion of fossil fuels (releases CO₂), and ocean uptake. Carbon sinks, like forests and oceans, absorb more carbon than they release. Human activities, particularly burning fossil fuels, have significantly increased atmospheric CO₂ levels, disrupting the natural cycle and contributing to global warming.",AI-Generated,High,signalsDefinition, listing of processes, connection to human impact.,explanationAI effectively summarizes cyclical processes by listing key components and often includes a modern, relevant implication (human impact).,,,,,,,,,,,,,,,,,,,,,,,
8854321,"Homeostasis is the maintenance of a stable internal environment despite external changes. It is achieved through negative feedback loops. A sensor detects a change from the set point, a control center (often the brain) processes this information, and an effector acts to reverse the change. Examples include body temperature regulation (sweating vs. shivering) and blood glucose regulation (insulin vs. glucagon). Positive feedback loops, which amplify changes, are less common and are used in processes like childbirth and blood clotting.",AI-Generated,High,signalsCore definition, mechanism , contrasting examples provided.,explanationThe passage provides a clear definition, explains the mechanism with key components, and offers contrasting examples, which is a comprehensive and classic AI output.,,,,,,,,,,,,,,,,,,,,,
2246198,"The polymerase chain reaction (PCR) is a laboratory technique used to amplify a specific segment of DNA, creating millions of copies. It requires a DNA template, primers, heat-resistant DNA polymerase (Taq polymerase), and nucleotides. The process involves repeated cycles of three steps denaturation (heating to separate DNA strands), annealing (cooling to allow primers to bind), and extension (DNA polymerase synthesizes new strands). PCR is fundamental to DNA fingerprinting, genetic testing, medical diagnostics, and forensic science.",AI-Generated,High,signalsAcronym expansion, list of requirements, stepwise cycle description, application listing.,explanationThe description of PCR is highly technical, accurate, and follows a strict procedural logic, which is a strong indicator of AI scientific .,,,,,,,,,,,,,,,,,,,,
5560923,"Ecosystems consist of all the living organisms (biotic factors) and their physical environment (abiotic factors) in a given area. Energy flows through an ecosystem in one direction, from the sun to producers (autotrophs) to consumers (heterotrophs) to decomposers. This is represented by food chains and food webs. Nutrients, however, are cycled within an ecosystem (e.g., water, carbon, nitrogen cycles). The structure of an ecosystem is defined by the interactions between species, such as competition, predation, and symbiosis.",AI-Generated,High,signalsContrast between energy flow and nutrient cycling, use of key ecological terms, listing of interaction types.,explanationAI clearly distinguishes between two fundamental ecological concepts (energy flow vs. nutrient cycling) and provides the defining vocabulary.,,,,,,,,,,,,,,,,,,,,,,,,
7712389,"The central dogma of molecular biology describes the flow of genetic information DNA is transcribed into RNA, which is then translated into protein. Transcription occurs in the nucleus, where RNA polymerase builds a messenger RNA (mRNA) molecule complementary to a DNA strand. Translation occurs on ribosomes in the cytoplasm. Transfer RNA (tRNA) molecules bring specific amino acids to the ribosome, where they are added to a growing polypeptide chain according to the codons on the mRNA. This sequence dictates a protein's structure and function.",AI-Generated,High,signalsFoundational principle stated, sequential process description, key molecules and their roles defined.,explanationThe  perfectly outlines a core biological principle, moving step-by-step through the process with precise terminology, a hallmark of AI accuracy.,,,,,,,,,,,,,,,,,,,,,,
3396540,"Natural selection is a key mechanism of evolution. It occurs when individuals with certain heritable traits survive and reproduce at a higher rate than others because those traits are better suited to the environment. Over time, this leads to an increase in the frequency of advantageous alleles in a population, resulting in adaptation. The four principles necessary are variation, inheritance, high rate of population growth, and differential survival and reproduction. It is often summarized as 'survival of the fittest,' where fitness refers to reproductive success.",AI-Generated,High,signalsDefinition, listing of necessary conditions, clarification of key terminology.,explanationThe passage provides a robust definition, lists the foundational principles, and clarifies a common misunderstanding, showing depth of training.,,,,,,,,,,,,,,,,,,,,,
9921567,"The human ear detects sound waves and aids in balance. The outer ear channels sound to the eardrum, causing it to vibrate. These vibrations are amplified by the ossicles (three small bones) in the middle ear and transmitted to the cochlea in the inner ear. Within the fluid-filled cochlea, hair cells convert the vibrations into electrical impulses sent to the brain via the auditory nerve. For balance, the vestibular system in the inner ear (semicircular canals and otolith organs) detects head position and movement.",AI-Generated,High,signalsFunctional division (hearing vs. balance), sequential pathway description for hearing.,explanationThe  cleanly separates two functions of the ear and provides a clear, linear  for the more complex process of hearing.,,,,,,,,,,,,,,,,,,,,,,,,
1174920,"The female reproductive system includes the ovaries (produce eggs and hormones), fallopian tubes (site of fertilization), uterus (site of fetal development), cervix, and vagina. The male reproductive system includes the testes (produce sperm and testosterone), scrotum, epididymis, vas deferens, and penis. Gametogenesis is the production of gametes spermatogenesis in males (continuous) and oogenesis in females (cyclic, begins before birth). Fertilization, the fusion of sperm and egg to form a zygote, typically occurs in the fallopian tube.",AI-Generated,High,signalsStructured anatomical listing for both sexes, comparison of gamete production processes.,explanationAI efficiently organizes comparative anatomical information, listing key structures and their functions side-by-side.,,,,,,,,,,,,,,,,,,,,,,,,
4432198,"The lymphatic system is a network of tissues and organs that help rid the body of toxins and waste. It includes lymph nodes, lymph vessels, the spleen, thymus, and tonsils. Its primary functions are to maintain fluid balance by returning interstitial fluid to the blood as lymph, to absorb and transport dietary fats, and to defend the body against pathogens. Lymph nodes filter lymph and house lymphocytes that mount immune responses. The system is a crucial part of the body's defense and circulatory systems.",AI-Generated,High,signalsListing of components, clear enumeration of multiple functions.,explanationThe  provides a clear, multi-point definition of a system's role in the body, a standard and accurate AI output.,,,,,,,,,,,,,,,,,,,,,,,
7780451,"A reflex arc is a neural pathway that controls a reflex action, which is an automatic, rapid response to a stimulus without involving the brain. The pathway involves a sensory neuron that detects the stimulus, an interneuron in the spinal cord (usually), and a motor neuron that carries the response  to the effector muscle or gland. The knee-jerk reflex is a classic example. This allows for protective actions to occur much faster than if the  had to be processed by the brain.",AI-Generated,High,signalsDefinition, stepwise neural pathway, example provided, functional advantage explained.,explanationThe passage breaks down a physiological pathway into its constituent neuronal parts and explains its purpose, demonstrating logical clarity.,,,,,,,,,,,,,,,,,,,,,,
3367890,"The structure of DNA is a double helix, resembling a twisted ladder. The sides of the ladder are made of alternating sugar (deoxyribose) and phosphate groups. The rungs are made of nitrogenous bases adenine (A) pairs with thymine (T), and guanine (G) pairs with cytosine (C), held together by hydrogen bonds. This complementary base pairing is crucial for DNA replication and the transmission of genetic information. The sequence of these bases encodes the instructions for building and maintaining an organism.",AI-Generated,High,signalsAnalogical description, precise chemical components, emphasis on base-pairing rules and significance.,explanationThe  uses a strong analogy and then provides the exact chemical and structural details, a common and effective pattern for AI explanations.,,,,,,,,,,,,,,,,,,,,,,,
9943210,"The nitrogen cycle is essential for converting atmospheric nitrogen (N₂) into forms usable by plants. Nitrogen fixation, carried out by bacteria, converts N₂ to ammonia. Nitrification by other bacteria converts ammonia to nitrites and then nitrates, which plants can absorb. Assimilation occurs when plants incorporate nitrates into proteins and nucleic acids. Animals get nitrogen by eating plants. Denitrifying bacteria convert nitrates back to N₂, completing the cycle. Decomposers also break down waste, returning ammonia to the soil.",AI-Generated,High,signalsCyclical process description, specific bacterial roles at each stage, integration of plants and animals.,explanationAI excels at describing biogeochemical cycles by breaking them into distinct, labeled steps performed by specific agents.,,,,,,,,,,,,,,,,,,,,,,,
2285671,"The male reproductive hormone pathway is regulated by the hypothalamic-pituitary-gonadal axis. The hypothalamus secretes GnRH, which stimulates the anterior pituitary to release FSH and LH. FSH promotes spermatogenesis in the testes. LH stimulates Leydig cells in the testes to produce testosterone. Testosterone is responsible for the development of male secondary sexual characteristics and supports spermatogenesis. High levels of testosterone exert negative feedback on the hypothalamus and pituitary to maintain hormonal balance.",AI-Generated,High,signalsComplex hormonal pathway described accurately, use of acronyms, inclusion of feedback mechanism.,explanationThe description of a multi-gland endocrine pathway with negative feedback is highly technical and logically precise, indicative of AI.,,,,,,,,,,,,,,,,,,,,,,,
5509872,"The sliding filament theory explains muscle contraction. During contraction, myosin filaments pull actin filaments toward the center of the sarcomere, the functional unit of a muscle fiber, shortening the muscle. This process is fueled by ATP. Calcium ions, released from the sarcoplasmic reticulum in response to a nerve , bind to troponin, causing a shift in tropomyosin that exposes binding sites on actin, allowing myosin heads to form cross-bridges and initiate the power stroke.",AI-Generated,High,signalsTheory name stated, stepwise mechanistic , key ions and molecules named.,explanationThe  provides a concise yet detailed physiological , moving from the overall theory to the specific molecular interactions.,,,,,,,,,,,,,,,,,,,,,,,
7726543,"The placenta is a temporary organ that develops during pregnancy, connecting the developing fetus to the uterine wall. It allows for the exchange of nutrients, oxygen, and waste products between the maternal and fetal bloodstreams without the blood mixing. It also acts as an endocrine gland, producing hormones like progesterone and estrogen that are vital for maintaining pregnancy. The umbilical cord contains blood vessels that connect the fetus to the placenta.",AI-Generated,High,signalsClear definition of structure and dual function (exchange and endocrine), precise terminology.,explanationThe passage efficiently covers the anatomy, function, and hormonal role of an organ in a compact, accurate summary.,,,,,,,,,,,,,,,,,,,,,,
3314562,"Genetic engineering involves directly manipulating an organism's genome using biotechnology. A common technique is recombinant DNA technology, where a gene of interest is inserted into a vector (e.g., a plasmid) to create recombinant DNA. This vector is then introduced into a host organism (like bacteria) where it is replicated and expressed, producing the desired protein, such as human insulin. Other tools include restriction enzymes (to cut DNA) and DNA ligase (to paste DNA together).",AI-Generated,High,signalsDefinition, stepwise technical process, listing of key enzymes and their roles.,explanationThe description of a complex laboratory technique is broken down into a logical sequence with all key components named, a strength of AI.,,,,,,,,,,,,,,,,,,,,,,,
9987123,"The brain is divided into three main parts the forebrain, midbrain, and hindbrain. The forebrain includes the cerebrum (responsible for higher functions like thought and action) and the thalamus and hypothalamus (relay and regulatory centers). The hindbrain includes the cerebellum (coordination and balance), pons, and medulla oblongata (vital functions like breathing and heart rate). The midbrain is involved in vision, hearing, and motor control. The cerebral cortex is the highly convoluted outer layer of the cerebrum, associated with complex cognitive functions.",AI-Generated,High,signalsHierarchical anatomical breakdown, primary function assigned to each structure.,explanationThe  provides a well-organized overview of brain anatomy, categorizing structures by region and function with high accuracy.,,,,,,,,,,,,,,,,,,,,,,,,
2256789,"Pollination is the transfer of pollen from the anther (male part) to the stigma (female part) of a flower. It can be self-pollination (within the same flower or plant) or cross-pollination (between different plants), which promotes genetic diversity. Agents of pollination include wind, water, and animals like insects, birds, and bats. Flowers often have adaptations to attract pollinators, such as bright colors, scent, or nectar. After pollination, fertilization occurs when a pollen tube grows to the ovule, and sperm cells fuse with the egg.",AI-Generated,High,signalsProcess definition, distinction between types, listing of agents and adaptations, connection to next step.,explanationThe passage covers the botany topic thoroughly, from mechanism to types to agents, in a logical and comprehensive flow.,,,,,,,,,,,,,,,,,,,,,
5534091,"The cell theory is a foundational principle of biology stating that 1) all living organisms are composed of one or more cells, 2) the cell is the basic unit of structure and organization in organisms, and 3) all cells arise from pre-existing cells. This theory was developed from the work of scientists like Schleiden, Schwann, and Virchow. It unified the understanding that cells are the fundamental building blocks of life.",AI-Generated,High,signalsListing of postulates, historical con, summary statement of significance.,explanationThe  presents a foundational theory as a numbered list within a paragraph, which is a very standard and accurate AI format.,,,,,,,,,,,,,,,,,,,,,,,
7701238,"The female menstrual cycle is regulated by a complex interplay of hormones. The pituitary gland releases FSH, which stimulates follicle development in the ovary. The developing follicle secretes estrogen, which thickens the uterine lining. A surge in LH from the pituitary triggers ovulation. The ruptured follicle becomes the corpus luteum, which secretes progesterone to maintain the uterine lining. If pregnancy doesn't occur, the corpus luteum degenerates, hormone levels drop, and menstruation begins.",AI-Generated,High,signalsDetailed hormonal cause-and-effect sequence, integration of ovarian and uterine events.,explanationThe passage provides a detailed, cyclic narrative of hormonal control, accurately linking each hormone to a specific physiological event.,,,,,,,,,,,,,,,,,,,,,,,
3309871,"The greenhouse effect is a natural process where certain gases in Earth's atmosphere (like CO₂, methane, water vapor) trap heat from the sun, warming the planet to a habitable temperature. However, human activities, such as burning fossil fuels and deforestation, have significantly increased the concentration of these greenhouse gases. This enhanced greenhouse effect is causing an increase in the average global temperature, leading to climate change, rising sea levels, and more extreme weather patterns.",AI-Generated,High,signalsDistinction between natural and anthropogenic effect, listing of consequences.,explanationAI clearly explains a natural phenomenon and then seamlessly connects it to a relevant human-caused problem, a common expository structure.,,,,,,,,,,,,,,,,,,,,,,,,
9976540,"The human skeleton provides a framework for the body, protects internal organs, enables movement through attachment points for muscles, stores minerals, and produces blood cells in the bone marrow. It is divided into the axial skeleton (skull, vertebral column, rib cage) and the appendicular skeleton (limbs and girdles). Bones are connected by joints, which can be immovable, slightly movable, or freely movable (synovial joints).",AI-Generated,High,signalsListing of multiple functions, anatomical division, classification of joint types.,explanationThe  starts with a list of functions and then provides the structural classification, offering a complete overview of the skeletal system.,,,,,,,,,,,,,,,,,,,,,,,
5092381,"Passage 67 Before entering upon the detail of the experiments and reasonings which have led me to the new theory of chemistry, it will not be improper to give a general view of the operations of art, and of the phenomena of nature, which are the objects of chemistry. By this means, the reader will be better prepared to understand the experiments and reasonings which follow; and he will be able to form a more just idea of the extent and importance of the science. Chemistry has two objects in view the first is, to decompose natural bodies, in order to discover their elements; the second is, to recombine these elements, so as to form new compounds. It is by these two operations, that we discover the composition of bodies; and it is by these two operations, that we form new substances, which may be useful to the arts, or to the wants of life.",Human,High,Complex sentence structure, historical tone, nuanced phrasing,The passage shows hallmarks of human writing, such as varied syntax, subjective commentary, and non-uniform flow.,,,,,,,,,,,,,,,,,,,,,
8241937,"Passage 68 The operations of chemistry may be reduced to a small number. They are the following 1st, Solution, which is the separation of the particles of a body, by means of a fluid. 2d, Filtration, which is the separation of a solid body from a fluid, by means of a sieve, or filter. 3d, Distillation, which is the separation of the volatile parts of a body, by means of heat. 4th, Sublimation, which is the elevation of a body into vapour, and its condensation into a solid, by means of cold. 5th, Precipitation, which is the separation of a solid body from a fluid, by means of another body, which is added to it. 6th, Crystallization, which is the formation of regular figures, by the spontaneous arrangement of the particles of a body. Passage 69 These are the principal operations of chemistry; and they are sufficient to explain the greater part of the phenomena of that science.",Human,High,Complex sentence structure, historical tone, nuanced phrasing,The passage shows hallmarks of human writing, such as varied syntax, subjective commentary, and non-uniform flow.,,,,,,,,,,,,,,,,,,,,,
6701928,"Passage 70 Besides these operations, which may be called the general operations of chemistry, there are others, which are peculiar to certain substances, and which cannot be reduced to any general class. Such are amalgamation, calcination, and fermentation. But, as these operations depend upon particular circumstances, they cannot be explained in a general manner; and it will be sufficient to describe them, when we come to treat of the substances to which they belong. Passage 71 The phenomena of nature, which are the objects of chemistry, may be reduced to three classes 1st, The phenomena of combustion. 2d, The phenomena of respiration. 3d, The phenomena of the formation of acids, alkalies, neutral salts, metals, combustibles, and earths. These are the principal phenomena, which chemistry has to explain; and they are sufficient to show the extent and importance of the science.",Human,High,Complex sentence structure, historical tone, nuanced phrasing,The passage shows hallmarks of human writing, such as varied syntax, subjective commentary, and non-uniform flow.,,,,,,,,,,,,,,,,,,,,,
9021830,"Passage 72 Combustion is the most striking phenomenon in nature. It is that which has always most attracted the attention of philosophers; and it is that which has contributed most to the progress of chemistry. It is by means of combustion, that we obtain light and heat; and it is by means of combustion, that we decompose bodies, and discover their elements. The theory of combustion has always been the principal object of chemistry; and it is upon the justness of this theory, that the whole science depends. Passage 73 The ancient philosophers were unacquainted with the true theory of combustion. They supposed, that it was produced by the action of fire, or of an igneous matter, which they called phlogiston. This supposition was sufficient to explain the phenomena, in a certain manner; but it was not conformable to truth. It was inconsistent with many facts; and it has been overturned by more accurate experiments.",Human,High,Complex sentence structure, historical tone, nuanced phrasing,The passage shows hallmarks of human writing, such as varied syntax, subjective commentary, and non-uniform flow.,,,,,,,,,,,,,,,,,,,,,
7930184,"Passage 74 The true theory of combustion has been discovered in modern times. It is founded upon the knowledge of the composition of the atmosphere, and of the nature of oxygen. It has been discovered, that combustion is nothing else than the combination of a combustible body with oxygen; and that the phenomena of combustion are nothing else than the effects of this combination. This theory is simple, natural, and conformable to truth. It explains all the phenomena of combustion, in a manner which is satisfactory to reason, and which is consistent with facts. Passage 75 It is by means of this theory, that we are enabled to explain the phenomena of respiration, of the formation of acids, of the calcination of metals, and of a great number of other processes, which were before inexplicable.",Human,High,Complex sentence structure, historical tone, nuanced phrasing,The passage shows hallmarks of human writing, such as varied syntax, subjective commentary, and non-uniform flow.,,,,,,,,,,,,,,,,,,,,,
5192830,"Passage 76 Respiration is another very important phenomenon, which chemistry has to explain. It is by means of respiration, that animals live; and it is by means of respiration, that they produce heat. The theory of respiration is founded upon the same principles as that of combustion. It has been discovered, that, in respiration, the air which we breathe is decomposed; that the oxygen of the air combines with the blood; and that it produces heat, in the same manner as in combustion. This theory is simple, natural, and conformable to truth. It explains all the phenomena of respiration, in a manner which is satisfactory to reason, and which is consistent with facts. Passage 77 It is by means of this theory, that we are enabled to explain the phenomena of animal heat, of the circulation of the blood, and of the changes which take place in the animal economy.",Human,High,Complex sentence structure, historical tone, nuanced phrasing,The passage shows hallmarks of human writing, such as varied syntax, subjective commentary, and non-uniform flow.,,,,,,,,,,,,,,,,,,,,,
2683910,"Passage 78 The formation of acids is another phenomenon, which chemistry has to explain. It has been discovered, that all the acids contain oxygen, as their common principle; and that it is this principle which gives them their acidity. This discovery is one of the most important which has been made in chemistry. It unites together a great number of phenomena, and it introduces simplicity and order into the science. Passage 79 The formation of alkalies, of neutral salts, of metals, of combustibles, and of earths, are phenomena of the same kind. They all depend upon the combination of oxygen with different substances; and they may all be explained in the same manner. It is by means of these combinations, that we are enabled to explain the phenomena of nature, and to render chemistry a true science.",Human,High,Complex sentence structure, historical tone, nuanced phrasing,The passage shows hallmarks of human writing, such as varied syntax, subjective commentary, and non-uniform flow.,,,,,,,,,,,,,,,,,,,,,
8531092,"Passage 80 Such is the general view of the operations of art, and of the phenomena of nature, which are the objects of chemistry. It is by means of these operations, and of these phenomena, that we are enabled to explain the composition of bodies; and it is by means of these operations, and of these phenomena, that we are enabled to form new substances. It is by means of these operations, and of these phenomena, that we are enabled to render chemistry useful to the arts, and to the wants of life. Passage 81 Having given this general view, I shall now proceed to the detail of the experiments and reasonings, which have led me to the new theory of chemistry.",Human,High,Complex sentence structure, historical tone, nuanced phrasing,The passage shows hallmarks of human writing, such as varied syntax, subjective commentary, and non-uniform flow.,,,,,,,,,,,,,,,,,,,,,
4321890,"Passage 82 I began by examining, with attention, the phenomena of combustion. I first endeavoured to discover, what becomes of a body which burns; and what becomes of the air in which it burns. For this purpose, I made a great number of experiments, upon different combustible bodies, and in different kinds of air. I found, that, in all cases, the combustible body disappeared; and that, in all cases, the air was diminished in quantity. I found, that, in all cases, an acid was produced; and that, in all cases, this acid contained oxygen, as its common principle. Passage 83 From these experiments, I concluded, that combustion is nothing else than the combination of a combustible body with oxygen; and that the phenomena of combustion are nothing else than the effects of this combination.",Human,High,Complex sentence structure, historical tone, nuanced phrasing,The passage shows hallmarks of human writing, such as varied syntax, subjective commentary, and non-uniform flow.,,,,,,,,,,,,,,,,,,,,,
9182037,"Passage 84 I next examined the phenomena of respiration. I first endeavoured to discover, what becomes of the air which we breathe; and what becomes of the blood, in the act of respiration. For this purpose, I made a great number of experiments, upon different animals, and in different kinds of air. I found, that, in all cases, the air was diminished in quantity; and that, in all cases, the blood was changed in its properties. I found, that, in all cases, the blood acquired a red colour; and that, in all cases, it became hotter. I found, that, in all cases, the air lost its oxygen; and that, in all cases, the blood acquired oxygen. Passage 85 From these experiments, I concluded, that respiration is nothing else than the combination of the oxygen of the air with the blood; and that the phenomena of respiration are nothing else than the effects of this combination.",Human,High,Complex sentence structure, historical tone, nuanced phrasing,The passage shows hallmarks of human writing, such as varied syntax, subjective commentary, and non-uniform flow.,,,,,,,,,,,,,,,,,,,,,
4982037,"Passage 46 The first part contains the general principles of chemistry. It is divided into several chapters, in which I have treated of the following subjects 1st, Of the decomposition of bodies. 2d, Of the formation of compounds. 3d, Of the affinity of substances for each other. 4th, Of the different states of bodies, solid, liquid, and aeriform. 5th, Of the heat which is disengaged or absorbed in chemical combinations. 6th, Of the light which is disengaged or absorbed in chemical combinations. 7th, Of the electricity which is disengaged or absorbed in chemical combinations. 8th, Of the formation of acids. 9th, Of the formation of alkalies. 10th, Of the formation of neutral salts. 11th, Of the formation of metallic substances. 12th, Of the formation of combustible substances. 13th, Of the formation of earthy substances. Passage 47 In treating of these subjects, I have endeavoured to connect the facts together by reasoning; and to show their mutual relations.",Human,High,Complex sentence structure, historical tone, nuanced phrasing,The passage shows hallmarks of human writing, such as varied syntax, subjective commentary, and non-uniform flow.,,,,,,,,,,,,,,,,,,,,,
6938104,"Passage 48 The second part contains the description of the simple substances, and of their combinations. These simple substances are divided into four classes 1st, The substances which are capable of supporting combustion. 2d, The substances which are capable of being combined with those which support combustion. 3d, The substances which are incapable of supporting combustion, and of being combined with those which support combustion. 4th, The substances which are simple, and which cannot be referred to any of the other classes. Passage 49 In describing these substances, I have followed the order of the new nomenclature. I have given their properties, their combinations, and their decompositions. I have also given the experiments by which these properties, combinations, and decompositions are ascertained.",Human,High,Complex sentence structure, historical tone, nuanced phrasing,The passage shows hallmarks of human writing, such as varied syntax, subjective commentary, and non-uniform flow.,,,,,,,,,,,,,,,,,,,,,
8129037,"Passage 50 The third part contains the description of the compound substances, and of their decomposition. These compound substances are divided into three classes 1st, The acids. 2d, The neutral salts. 3d, The metallic substances. Passage 51 In describing these substances, I have followed the order of the new nomenclature. I have given their properties, their combinations, and their decompositions. I have also given the experiments by which these properties, combinations, and decompositions are ascertained. In this manner, I flatter myself, that I have given a complete system of chemistry; and that I have rendered the science more intelligible, more simple, and more useful, than it has hitherto been.",Human,High,Complex sentence structure, historical tone, nuanced phrasing,The passage shows hallmarks of human writing, such as varied syntax, subjective commentary, and non-uniform flow.,,,,,,,,,,,,,,,,,,,,,
2749102,"Passage 52 In the first chapter of the first part, I have treated of the decomposition of bodies. I have shown, that every body, simple or compound, may be decomposed; that the simple bodies may be decomposed into their elements; and that the compound bodies may be decomposed into their simple substances. I have also shown, that the decomposition of bodies is the foundation of chemistry; that it is by means of decomposition, that we discover the elements of bodies; and that it is by means of decomposition, that we form new compounds. Passage 53 In the second chapter, I have treated of the formation of compounds. I have shown, that the formation of compounds depends upon the affinity of substances for each other; and that it is by means of this affinity, that the elements of bodies are united together, and form new compounds.",Human,High,Complex sentence structure, historical tone, nuanced phrasing,The passage shows hallmarks of human writing, such as varied syntax, subjective commentary, and non-uniform flow.,,,,,,,,,,,,,,,,,,,,,
9102843,"Passage 54 In the third chapter, I have treated of the affinity of substances for each other. I have shown, that this affinity is the cause of all chemical combinations; that it varies according to the nature of the substances, and according to the circumstances in which they are placed; and that it may be measured, in some cases, by the effects which it produces. I have also shown, that the affinity of substances for each other is modified by heat, by light, and by electricity; and that it is by means of these agents, that we can produce, or prevent, chemical combinations. Passage 55 In the fourth chapter, I have treated of the different states of bodies, solid, liquid, and aeriform. I have shown, that these states depend upon the degree of heat which is applied to them; and that they may be changed from one state to another, by changing the degree of heat.",Human,High,Complex sentence structure, historical tone, nuanced phrasing,The passage shows hallmarks of human writing, such as varied syntax, subjective commentary, and non-uniform flow.,,,,,,,,,,,,,,,,,,,,,
6051928,"Passage 56 In the fifth chapter, I have treated of the heat which is disengaged or absorbed in chemical combinations. I have shown, that heat is disengaged when bodies combine; and that it is absorbed when bodies are decomposed. I have also shown, that the heat which is disengaged or absorbed, is proportioned to the quantity of matter which combines or decomposes; and that it is modified by the nature of the substances, and by the circumstances in which they are placed. Passage 57 In the sixth chapter, I have treated of the light which is disengaged or absorbed in chemical combinations. I have shown, that light is disengaged when bodies combine; and that it is absorbed when bodies are decomposed. I have also shown, that the light which is disengaged or absorbed, is proportioned to the quantity of matter which combines or decomposes; and that it is modified by the nature of the substances, and by the circumstances in which they are placed.",Human,High,Complex sentence structure, historical tone, nuanced phrasing,The passage shows hallmarks of human writing, such as varied syntax, subjective commentary, and non-uniform flow.,,,,,,,,,,,,,,,,,,,,,
7592014,"Passage 58 In the seventh chapter, I have treated of the electricity which is disengaged or absorbed in chemical combinations. I have shown, that electricity is disengaged when bodies combine; and that it is absorbed when bodies are decomposed. I have also shown, that the electricity which is disengaged or absorbed, is proportioned to the quantity of matter which combines or decomposes; and that it is modified by the nature of the substances, and by the circumstances in which they are placed. Passage 59 In the eighth chapter, I have treated of the formation of acids. I have shown, that all the acids contain oxygen, as their common principle; and that it is this principle which gives them their acidity. I have also shown, that the different acids differ from each other, only in the proportion of oxygen which they contain, and in the base with which this oxygen is combined.",Human,High,Complex sentence structure, historical tone, nuanced phrasing,The passage shows hallmarks of human writing, such as varied syntax, subjective commentary, and non-uniform flow.,,,,,,,,,,,,,,,,,,,,,
8421903,"Passage 60 In the ninth chapter, I have treated of the formation of alkalies. I have shown, that all the alkalies contain oxygen, as their common principle; and that it is this principle which gives them their alkaline properties. I have also shown, that the different alkalies differ from each other, only in the proportion of oxygen which they contain, and in the base with which this oxygen is combined. Passage 61 In the tenth chapter, I have treated of the formation of neutral salts. I have shown, that these salts are formed by the combination of acids with alkalies; and that they differ from each other, according to the nature of the acid, and the nature of the alkali, which enter into their composition.",Human,High,Complex sentence structure, historical tone, nuanced phrasing,The passage shows hallmarks of human writing, such as varied syntax, subjective commentary, and non-uniform flow.,,,,,,,,,,,,,,,,,,,,,
5132084,"Passage 62 In the eleventh chapter, I have treated of the formation of metallic substances. I have shown, that these substances are formed by the combination of metals with oxygen; and that they differ from each other, according to the nature of the metal, and the proportion of oxygen, which enter into their composition. Passage 63 In the twelfth chapter, I have treated of the formation of combustible substances. I have shown, that these substances are formed by the combination of combustible bodies with oxygen; and that they differ from each other, according to the nature of the combustible body, and the proportion of oxygen, which enter into their composition. Passage 64 In the thirteenth chapter, I have treated of the formation of earthy substances. I have shown, that these substances are formed by the combination of earths with oxygen; and that they differ from each other, according to the nature of the earth, and the proportion of oxygen, which enter into their composition.",Human,High,Complex sentence structure, historical tone, nuanced phrasing,The passage shows hallmarks of human writing, such as varied syntax, subjective commentary, and non-uniform flow.,,,,,,,,,,,,,,,,,,,,,
6918204,"Passage 65 Such is the general plan of the present work. I have endeavoured to render it as complete as possible; but I am sensible, that it still contains many imperfections. I shall esteem myself happy, if it shall be found useful to the public; and if it shall contribute, in any degree, to the progress of chemistry. I am not ambitious of the reputation of an Author; I seek only the reputation of having contributed to the advancement of science. If I have succeeded in this, I shall think myself amply rewarded for my labour. Passage 66 Such are the motives which have induced me to undertake the present work; and such are the views with which I have executed it.",Human,High,Complex sentence structure, historical tone, nuanced phrasing,The passage shows hallmarks of human writing, such as varied syntax, subjective commentary, and non-uniform flow.,,,,,,,,,,,,,,,,,,,,,
